transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,date
19157,88,2520,2017-12-19,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2003-09-10,2020-08-12 17:40:34.669269
19158,32,671,2017-01-01,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,2020-08-12 17:40:34.669269
19159,99,2378,2017-09-27,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10,2020-08-12 17:40:34.669269
19160,3,2292,2017-01-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2014-03-03,2020-08-12 17:40:34.669269
19161,93,3119,2017-07-14,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,2020-08-12 17:40:34.669269
19162,98,2611,2017-09-01,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,2020-08-12 17:40:34.669269
19163,14,507,2017-07-28,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05,2020-08-12 17:40:34.669269
19164,53,2890,2017-01-28,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09,2020-08-12 17:40:34.669269
19165,9,794,2017-05-06,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2005-12-07,2020-08-12 17:40:34.669269
19166,68,97,2017-08-08,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1995-10-24,2020-08-12 17:40:34.669269
19167,88,2111,2017-10-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2002-10-10,2020-08-12 17:40:34.669269
19168,50,3201,2017-11-03,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1991-01-21,2020-08-12 17:40:34.669269
19169,81,2901,2017-11-22,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2015-08-02,2020-08-12 17:40:34.669269
19170,24,3058,2017-01-11,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2012-05-18,2020-08-12 17:40:34.669269
19171,19,3465,2017-05-03,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-02-07,2020-08-12 17:40:34.669269
19172,89,946,2017-04-20,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07,2020-08-12 17:40:34.669269
19173,10,799,2017-01-16,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1996-11-09,2020-08-12 17:40:34.669269
19174,67,3342,2017-02-13,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,2020-08-12 17:40:34.669269
19175,0,2005,2017-12-25,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,2020-08-12 17:40:34.669269
19176,0,136,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2004-01-16,2020-08-12 17:40:34.669269
19177,0,1043,2017-06-06,0.0,Approved,Solex,Standard,medium,medium,2086.07,556.0469512209421,1992-10-02,2020-08-12 17:40:34.669269
19178,10,1941,2017-05-14,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03,2020-08-12 17:40:34.669269
19179,49,275,2017-08-20,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,2020-08-12 17:40:34.669269
19180,55,445,2017-02-12,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,2020-08-12 17:40:34.669269
19181,19,789,2017-03-28,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2011-05-07,2020-08-12 17:40:34.669269
19182,81,488,2017-11-03,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,2020-08-12 17:40:34.669269
19183,19,1493,2017-04-16,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,2020-08-12 17:40:34.669269
19184,61,221,2017-06-16,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17,2020-08-12 17:40:34.669269
19185,34,1196,2017-09-21,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18,2020-08-12 17:40:34.669269
19186,38,570,2017-04-13,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2010-06-07,2020-08-12 17:40:34.669269
19187,0,1307,2017-06-28,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,2020-08-12 17:40:34.669269
19188,1,1815,2017-08-22,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-15,2020-08-12 17:40:34.669269
19189,64,3460,2017-06-04,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,2020-08-12 17:40:34.669269
19190,68,1516,2017-11-23,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20,2020-08-12 17:40:34.669269
19191,60,3411,2017-06-23,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2010-08-20,2020-08-12 17:40:34.669269
19192,0,284,2017-03-13,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1991-01-21,2020-08-12 17:40:34.669269
19193,81,1633,2017-01-16,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2012-06-04,2020-08-12 17:40:34.669269
19194,84,839,2017-04-25,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1993-04-20,2020-08-12 17:40:34.669269
19195,45,1550,2017-11-05,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2007-12-11,2020-08-12 17:40:34.669269
19196,12,2468,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,2020-08-12 17:40:34.669269
19197,0,1182,2017-12-06,1.0,Approved,Solex,Standard,medium,medium,1761.75,556.0469512209421,1992-10-02,2020-08-12 17:40:34.669269
19198,19,1654,2017-10-07,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,2020-08-12 17:40:34.669269
19199,82,2219,2017-10-30,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1991-11-10,2020-08-12 17:40:34.669269
19200,53,2520,2017-06-07,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-01-21,2020-08-12 17:40:34.669269
19201,85,280,2017-04-30,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1997-08-25,2020-08-12 17:40:34.669269
19202,96,315,2017-05-13,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,2020-08-12 17:40:34.669269
19203,0,1214,2017-06-17,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,2020-08-12 17:40:34.669269
19204,94,2669,2017-07-06,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09,2020-08-12 17:40:34.669269
19205,61,3061,2017-01-18,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1992-10-02,2020-08-12 17:40:34.669269
19206,0,2122,2017-01-04,1.0,Approved,Solex,Standard,medium,medium,1615.62,556.0469512209421,1992-10-02,2020-08-12 17:40:34.669269
19207,10,1506,2017-01-27,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03,2020-08-12 17:40:34.669269
19208,23,2997,2017-11-29,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,2020-08-12 17:40:34.669269
19209,13,286,2017-01-29,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1996-11-09,2020-08-12 17:40:34.669269
19210,67,2773,2017-04-07,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2000-05-22,2020-08-12 17:40:34.669269
19211,29,3430,2017-09-20,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2002-03-22,2020-08-12 17:40:34.669269
19212,13,2082,2017-10-31,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2003-08-05,2020-08-12 17:40:34.669269
19213,5,2580,2017-05-14,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,2020-08-12 17:40:34.669269
19214,2,1545,2017-08-27,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09,2020-08-12 17:40:34.669269
19215,40,2078,2017-04-04,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,2020-08-12 17:40:34.669269
19216,5,2622,2017-03-11,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,2020-08-12 17:40:34.669269
19217,7,2125,2017-05-03,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11,2020-08-12 17:40:34.669269
19218,0,1611,2017-11-18,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2016-03-29,2020-08-12 17:40:34.669269
19219,28,12,2017-09-16,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05,2020-08-12 17:40:34.669269
19220,90,2872,2017-03-31,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2003-01-05,2020-08-12 17:40:34.669269
19221,33,1526,2017-01-20,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2010-06-07,2020-08-12 17:40:34.669269
19222,79,1450,2017-02-03,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,2020-08-12 17:40:34.669269
19223,5,190,2017-01-10,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,2020-08-12 17:40:34.669269
19224,84,136,2017-10-05,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1995-10-24,2020-08-12 17:40:34.669269
19225,88,2845,2017-11-04,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16,2020-08-12 17:40:34.669269
19226,79,2632,2017-12-23,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,2020-08-12 17:40:34.669269
19227,54,3286,2017-05-29,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,2020-08-12 17:40:34.669269
19228,45,3307,2017-12-14,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,2020-08-12 17:40:34.669269
19229,84,3365,2017-07-17,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,2020-08-12 17:40:34.669269
19230,52,1287,2017-08-06,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2003-07-21,2020-08-12 17:40:34.669269
19231,64,3344,2017-05-25,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1995-10-24,2020-08-12 17:40:34.669269
19232,48,2771,2017-01-18,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2011-08-29,2020-08-12 17:40:34.669269
19233,83,1208,2017-08-31,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,2020-08-12 17:40:34.669269
19234,76,1480,2017-12-28,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29,2020-08-12 17:40:34.669269
19235,94,3482,2017-07-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2016-03-29,2020-08-12 17:40:34.669269
19236,79,1477,2017-08-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2013-09-16,2020-08-12 17:40:34.669269
19237,0,2584,2017-11-17,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,2020-08-12 17:40:34.669269
19238,0,2307,2017-05-13,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2000-11-03,2020-08-12 17:40:34.669269
19239,21,426,2017-06-01,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,2020-08-12 17:40:34.669269
19240,14,808,2017-08-29,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2014-10-10,2020-08-12 17:40:34.669269
19241,42,2755,2017-09-19,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2003-02-16,2020-08-12 17:40:34.669269
19242,12,1532,2017-10-13,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2013-03-12,2020-08-12 17:40:34.669269
19243,58,1499,2017-02-17,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1998-12-17,2020-08-12 17:40:34.669269
19244,32,3106,2017-06-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1999-07-20,2020-08-12 17:40:34.669269
19245,0,1417,2017-07-15,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1995-12-19,2020-08-12 17:40:34.669269
19246,50,2473,2017-03-09,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2009-04-12,2020-08-12 17:40:34.669269
19247,62,1069,2017-02-18,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,2020-08-12 17:40:34.669269
19248,20,3324,2017-05-13,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-05-26,2020-08-12 17:40:34.669269
19249,44,768,2017-08-18,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2006-10-01,2020-08-12 17:40:34.669269
19250,100,2636,2017-11-30,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2005-12-07,2020-08-12 17:40:34.669269
19251,12,2467,2017-01-24,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17,2020-08-12 17:40:34.669269
19252,67,25,2017-12-01,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2002-08-31,2020-08-12 17:40:34.669269
19253,78,180,2017-01-23,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,2020-08-12 17:40:34.669269
19254,75,2300,2017-11-12,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1991-07-10,2020-08-12 17:40:34.669269
19255,93,2874,2017-05-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,2020-08-12 17:40:34.669269
19256,58,945,2017-08-06,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2015-08-10,2020-08-12 17:40:34.669269
19257,30,2781,2017-10-18,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1999-07-20,2020-08-12 17:40:34.669269
19258,29,235,2017-01-24,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22,2020-08-12 17:40:34.669269
19259,90,2014,2017-11-06,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2003-01-05,2020-08-12 17:40:34.669269
19260,72,205,2017-03-25,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2006-05-22,2020-08-12 17:40:34.669269
19261,72,1745,2017-12-25,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2003-09-09,2020-08-12 17:40:34.669269
19262,37,2540,2017-08-23,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,2020-08-12 17:40:34.669269
19263,76,24,2017-10-05,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2011-01-10,2020-08-12 17:40:34.669269
19264,15,738,2017-01-24,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2010-05-05,2020-08-12 17:40:34.669269
19265,88,3288,2017-11-28,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09,2020-08-12 17:40:34.669269
19266,0,368,2017-09-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,2020-08-12 17:40:34.669269
19267,87,2561,2017-06-25,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20,2020-08-12 17:40:34.669269
19268,9,1748,2017-05-04,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2003-08-05,2020-08-12 17:40:34.669269
19269,62,2779,2017-12-09,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2012-05-18,2020-08-12 17:40:34.669269
19270,29,2366,2017-10-07,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1995-12-19,2020-08-12 17:40:34.669269
19271,21,115,2017-01-22,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,2020-08-12 17:40:34.669269
19272,91,3017,2017-07-07,0.5004582484725051,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,2020-08-12 17:40:34.669269
19273,23,2738,2017-08-13,1.0,Cancelled,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,2020-08-12 17:40:34.669269
19274,24,2615,2017-07-31,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1999-06-23,2020-08-12 17:40:34.669269
19275,35,3261,2017-09-19,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2008-03-19,2020-08-12 17:40:34.669269
19276,29,3075,2017-10-10,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1992-10-11,2020-08-12 17:40:34.669269
19277,72,2179,2017-11-24,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,2020-08-12 17:40:34.669269
19278,3,139,2017-04-19,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15,2020-08-12 17:40:34.669269
19279,72,2310,2017-12-15,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1993-07-20,2020-08-12 17:40:34.669269
19280,10,1965,2017-08-30,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2003-08-05,2020-08-12 17:40:34.669269
19281,53,1701,2017-02-22,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04,2020-08-12 17:40:34.669269
19282,85,2929,2017-01-19,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02,2020-08-12 17:40:34.669269
19283,55,1364,2017-08-02,0.5004582484725051,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,2020-08-12 17:40:34.669269
19284,84,2438,2017-03-09,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1997-08-25,2020-08-12 17:40:34.669269
19285,19,129,2017-07-05,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2016-07-09,2020-08-12 17:40:34.669269
19286,32,2487,2017-01-26,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1995-12-19,2020-08-12 17:40:34.669269
19287,85,2275,2017-08-31,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2014-10-10,2020-08-12 17:40:34.669269
19288,62,1516,2017-11-07,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,2020-08-12 17:40:34.669269
19289,35,2396,2017-08-06,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1997-05-10,2020-08-12 17:40:34.669269
19290,0,2189,2017-04-12,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07,2020-08-12 17:40:34.669269
19291,65,34,2017-09-19,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21,2020-08-12 17:40:34.669269
19292,19,150,2017-10-16,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,2020-08-12 17:40:34.669269
19293,23,1282,2017-03-05,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2006-11-10,2020-08-12 17:40:34.669269
19294,73,3098,2017-11-22,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,2020-08-12 17:40:34.669269
19295,1,2841,2017-12-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1997-08-25,2020-08-12 17:40:34.669269
19296,43,1676,2017-10-04,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1997-02-09,2020-08-12 17:40:34.669269
19297,0,962,2017-07-10,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,2014-07-28,2020-08-12 17:40:34.669269
19298,83,1937,2017-05-18,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,2020-08-12 17:40:34.669269
19299,73,2824,2017-04-02,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,2020-08-12 17:40:34.669269
19300,13,1728,2017-04-12,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09,2020-08-12 17:40:34.669269
19301,16,1515,2017-07-22,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09,2020-08-12 17:40:34.669269
19302,40,2244,2017-07-19,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,2020-08-12 17:40:34.669269
19303,90,432,2017-11-12,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2013-06-09,2020-08-12 17:40:34.669269
19304,35,1776,2017-08-22,0.5004582484725051,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12,2020-08-12 17:40:34.669269
19305,98,477,2017-11-25,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2005-10-22,2020-08-12 17:40:34.669269
19306,33,3372,2017-11-29,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19,2020-08-12 17:40:34.669269
19307,31,1349,2017-09-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10,2020-08-12 17:40:34.669269
19308,24,2391,2017-08-09,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07,2020-08-12 17:40:34.669269
19309,29,2926,2017-02-04,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,2020-08-12 17:40:34.669269
19310,44,2851,2017-12-15,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,2020-08-12 17:40:34.669269
19311,23,915,2017-04-08,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,2020-08-12 17:40:34.669269
19312,47,2793,2017-11-26,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01,2020-08-12 17:40:34.669269
19313,88,1944,2017-03-02,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-10-02,2020-08-12 17:40:34.669269
19314,56,3266,2017-04-14,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2011-08-24,2020-08-12 17:40:34.669269
19315,57,2037,2017-02-21,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21,2020-08-12 17:40:34.669269
19316,30,1455,2017-05-11,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10,2020-08-12 17:40:34.669269
19317,63,3291,2017-11-14,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17,2020-08-12 17:40:34.669269
19318,91,1265,2017-09-15,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-01-05,2020-08-12 17:40:34.669269
19319,51,2390,2017-10-22,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,2020-08-12 17:40:34.669269
19320,72,1174,2017-07-07,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,2020-08-12 17:40:34.669269
19321,32,2958,2017-12-26,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1994-07-12,2020-08-12 17:40:34.669269
19322,29,1094,2017-11-17,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,2020-08-12 17:40:34.669269
19323,77,2482,2017-01-21,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2013-09-16,2020-08-12 17:40:34.669269
19324,95,2931,2017-02-09,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10,2020-08-12 17:40:34.669269
19325,46,1291,2017-02-02,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11,2020-08-12 17:40:34.669269
19326,100,1000,2017-03-01,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,2020-08-12 17:40:34.669269
19327,13,1017,2017-05-18,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16,2020-08-12 17:40:34.669269
19328,40,1295,2017-12-01,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,2020-08-12 17:40:34.669269
